floc,floc_description,work_order_id,work_order_basic_finish_date,work_order_desc,activity_type,level
MA-01ML,STH GLADSTONE-MOURA,57061226,2022-03-15,Earlsifeld - Belldeen - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57060965,2022-03-15,Fry - Mt Rainbow - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57060977,2022-03-16,Mt Rainbow - Dumgree - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57061048,2022-03-16,Graham - Stirrat - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57062204,2022-03-16,Mt Rainbow - Dumgree - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80106629,2022-03-16,Mt Rainbow - Dumgree - C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,80107085,2022-03-16,Mt Rainbow - Dumgree - C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57061059,2022-03-16,Clarke - Mt Rainbow - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57062196,2022-03-17,Clarke - Fry - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57062062,2022-03-17,Dumgree - Annandale - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,80106630,2022-03-17,Fry - Mt Rainbow - C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57062198,2022-03-17,Mt Rainbow - Dumgree - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57061049,2022-03-18,Stowe - Graham - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80107061,2022-03-19,2148 IM Mt Rainbow - Dumgree (Unallocate,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,600001837,2022-03-27,2148 IM Mt Rainbow - Dumgree (Unallocate,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57061743,2022-03-31,Byelle - Stowe - C57,C57,Main Line
MA-01ML,STH GLADSTONE-MOURA,80106740,2022-05-08,2146 Mt Rainbow - Fry (Unallocated),C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,80106107,2022-05-17,RESTRESS 42.500 - 42.900KM,C01,Main Line
MA-01ML,STH GLADSTONE-MOURA,600002853,2022-05-29,C14 U/C Calle-Moura short line (IM),C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57055700,2022-06-01,REPLAN Dumgree - Annandale - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80105452,2022-06-01,Graham - Stirrat - C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57055903,2022-06-01,Byelle - Stowe - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57040378,2022-06-01,Stirrat - Clarke - C57,C57,Main Line
MA-01ML,STH GLADSTONE-MOURA,57035648,2022-06-01,Byelle - Stowe - C57,C57,Main Line
MA-01ML,STH GLADSTONE-MOURA,57056071,2022-06-01,Stirrat - Clarke - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57065124,2022-06-07,MR-DE TAMP 104.700-104.750,C53,Main Line
MA-01ML,STH GLADSTONE-MOURA,57063757,2022-06-15,Byelle - Stowe - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57063850,2022-06-15,Graham - Stirrat - C57,C57,Main Line
MA-01ML,STH GLADSTONE-MOURA,57063755,2022-06-15,Stirrat - Clarke - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57055839,2022-07-04,Gladstone - Parana - C19 (SA2),C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57065526,2022-07-05,Byelle - Stowe - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57065525,2022-07-05,Graham - Stirrat - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57052053,2022-07-05,Byelle - Stowe - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57054841,2022-07-05,Byelle - Stowe - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57052793,2022-07-09,Parana - Callemondah - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066058,2022-07-28,Earlsfield - Belldeen - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57059830,2022-07-28,Earlsfield - Belldeen - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066294,2022-07-28,Annandale - Earlsfield - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066054,2022-07-28,Earlsfield - Belldeen - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57065514,2022-07-29,Mt Rainbow - Dumgree - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066293,2022-07-29,Mt Rainbow - Dumgree - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066056,2022-07-29,Annandale - Earlsfield - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066102,2022-07-31,Belldeen - Moura - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57059833,2022-07-31,Earlsfield - Belldeen - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066066,2022-07-31,Annandale Main - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57056183,2022-08-02,Fry - Mt Rainbow - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066309,2022-08-02,Mt Rainbow - Dumgree - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066310,2022-08-03,Stirrat - Clarke - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066313,2022-08-03,Stirrat - Clarke - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066507,2022-08-03,Stirrat - Clarke - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066312,2022-08-03,Stirrat - Clarke - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,600002067,2022-08-17,3121 Dumgree - Annandale (Unallocated) C,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066307,2022-09-02,Clarke - Fry - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,80106739,2022-09-12,2145 Mt Rainbow - Dumgree (Unallocated),C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,600002620,2022-10-07,3161 Byellee Stowe C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,80109657,2022-10-14,Dumgree - Annandale - C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57068575,2022-10-14,Dumgree - Annandale - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80109656,2022-10-14,Dumgree - Annandale - C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57068577,2022-10-14,Stirrat Main - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80110163,2022-10-17,Stirrat - Clarke - C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,80110060,2022-10-17,Stirrat - Clarke - C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,600002046,2022-10-26,3123 IM Stirrat - Clarke (Unallocated) C,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,600002867,2022-11-01,BELOW SLEEPER CONDITION CONTAMINATED,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,80110626,2022-11-10,SR_AN-ER_Cable Location_123.km-123.9km,C01,Main Line
MA-01ML,STH GLADSTONE-MOURA,57059173,2022-12-01,Stirrat - Clarke - C57,C57,Main Line
MA-01ML,STH GLADSTONE-MOURA,57062061,2022-12-01,Mt Rainbow - Dumgree - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57052792,2022-12-01,Graham - Stirrat - C19 - Xing removal,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57059011,2022-12-01,Stirrat - Clarke - C57,C57,Main Line
MA-01ML,STH GLADSTONE-MOURA,57057592,2022-12-01,Mt Rainbow - Dumgree - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57060964,2022-12-01,Earlsifeld - Belldeen - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57061465,2022-12-01,Mt Rainbow - Dumgree - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57059832,2022-12-01,Belldeen - Moura Mine - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57070061,2022-12-05,Stirrat - Clarke - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80110719,2022-12-06,Stirrat Main - C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57070063,2022-12-06,Clarke - Fry - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066052,2022-12-06,Mt Rainbow - Dumgree - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57070066,2022-12-06,Dumgree Main - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066518,2022-12-06,Stirrat - Clarke - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80108719,2022-12-06,3223 Stirrat 12A Adjacent Mainline C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57063756,2022-12-07,Stirrat - Clarke - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,80110723,2022-12-07,Stirrat - Clarke - C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57071699,2022-12-07,Annandale - Earlsfield - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57071133,2022-12-07,Earlsfield - Belldeen - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57071134,2022-12-07,Earlsfield - Belldeen - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57070019,2022-12-07,Stowe Main - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57071697,2022-12-07,Earlsfield - Belldeen - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57071935,2022-12-07,Stirrat - Clarke - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57071698,2022-12-07,Annandale - Earlsfield - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57071202,2022-12-08,Mt Rainbow - Dumgree - C57,C57,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066604,2022-12-08,Graham - Stirrat - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80110699,2022-12-08,Mt Rainbow - Dumgree - C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57063754,2022-12-08,Byelle - Stowe - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57071721,2022-12-08,Callemodah - Byelle - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066051,2022-12-10,Graham - Stirrat - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57070064,2023-01-09,Fry Main  - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57070060,2023-01-09,Stirrat - Clarke - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57071136,2023-01-10,Mt Rainbow - Dumgree - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57072228,2023-01-10,Earlsfield - Belldeen - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57072227,2023-01-10,Annandale - Earlsfield - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57072246,2023-01-10,Belldeen - Moura - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57072247,2023-01-10,Earlsfield - Belldeen - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57072208,2023-01-11,Mt Rainbow - Dumgree - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57071440,2023-01-11,Mt Rainbow - Dumgree - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57072226,2023-01-11,Mt Rainbow - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57072224,2023-01-11,Mt Rainbow - Dumgree - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57072225,2023-01-11,Mt Rainbow - Dumgree - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57072249,2023-01-12,Fry - Mt Rainbow - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57071253,2023-01-12,Stirrat - Clarke - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,80109798,2023-01-18,ST-CE UNDERCUT 48.220KM to 48.270km,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57072550,2023-01-28,Graham - Stirrat - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57072545,2023-01-28,Graham - Stirrat - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57072546,2023-01-28,Graham - Stirrat - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57072549,2023-01-28,Graham - Stirrat - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57072547,2023-01-28,Graham - Stirrat - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57072548,2023-01-28,Graham - Stirrat - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57073694,2023-02-06,Byelle Main - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57073978,2023-03-04,Stowe - Byelle - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57074334,2023-03-14,Stowe - Graham - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57074291,2023-03-15,Mt Rainbow - Dumgree - C57,C57,Main Line
MA-01ML,STH GLADSTONE-MOURA,57072739,2023-03-15,Stirrat - Clarke - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57074293,2023-03-15,Mt Rainbow - Dumgree - C57,C57,Main Line
MA-01ML,STH GLADSTONE-MOURA,57074299,2023-03-15,Mt Rainbow - Dumgree - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57074323,2023-03-15,Mt Rainbow - Dumgree - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57074326,2023-03-15,Dumgree - Annandale - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57074324,2023-03-15,Mt Rainbow - Dumgree - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57074296,2023-03-15,Mt Rainbow - Dumgree - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57070071,2023-03-16,Belldeen - Moura Mine - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57073979,2023-03-16,Earlsfield - Belldeen - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,600002870,2023-03-16,FOULED BALLAST THROUGH GREASER AREA from,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066583,2023-03-16,Belldeen - Moura Mine - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57074325,2023-03-18,Annandale - Earlsfield - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80109544,2023-03-23,DE-AE 50m UNDERCUT 113.950km,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,600002871,2023-03-28,BALLAST UNDERCUT REQUIRED TO REMOVE FOUL,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57070069,2023-04-04,Belldeen - Moura Mine - C19 - ROAMAPR,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80111000,2023-04-05,RESTRESS DE-AE 50m UNDERCUT 113.950km.,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,80112257,2023-04-06,SR_CABLE LOCATION_ AE YARD,C01,Main Line
MA-01ML,STH GLADSTONE-MOURA,80112388,2023-04-16,SR_CABLE LOC_AE-ED 126.190k-126.310,C01,Main Line
MA-01ML,STH GLADSTONE-MOURA,80112347,2023-04-16,SR_CABLE LOC_MR-DE 103.060km,C01,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066059,2023-04-18,Earlsfield - Belldeen - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80112319,2023-04-18,Annandale Main - C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57075302,2023-04-19,Fry Main - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57070068,2023-04-19,Earlsfield - Belldeen - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80112258,2023-04-19,SR_SIGNAL BOND_MT RAINBOW/DUMGREE 102.1-,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57070067,2023-04-19,Dumgree - Annandale - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57074060,2023-04-19,Belldeen - Moura Mine - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80112260,2023-04-19,SR_SA2/SIGNAL BOND_BYELLE/STOWE 22.1-22.,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,80108718,2023-04-20,3224 Annandale 12A Adjacent Mainline C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,80112349,2023-04-20,SR_Signals ANN Main April Closure C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57075977,2023-04-20,Dumgree - Annandale C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80112252,2023-04-20,Stirrat - Clarke - C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57075984,2023-04-20,Stirrat - Clarke C57,C57,Main Line
MA-01ML,STH GLADSTONE-MOURA,80112326,2023-04-20,Stirrat - Clarke - C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066311,2023-04-20,Stirrat - Clarke - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80110717,2023-04-20,Mt Rainbow - Dumgree - C14 - DO NOT EXEC,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57072130,2023-04-20,Belldeen - Moura Mine - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80112320,2023-04-20,Mt Rainbow - Dumgree C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,80112322,2023-04-21,Mt Rainbow - Dumgree - C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57070070,2023-04-21,Belldeen - Moura Mine - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57072131,2023-04-21,Belldeen - Moura Mine - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80112398,2023-04-21,SR_TSR BYL 22.100 April Closure C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,80112324,2023-04-21,Byelle - Stowe C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57076032,2023-04-21,Earlsfield - Belldeen - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,80112397,2023-04-21,SR_TSR MTR 92.800 April Closure C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57076807,2023-04-21,Mt Rainbow - Dumgree - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,80110718,2023-04-21,Mt Rainbow - Dumgree - C20,C20,Main Line
MA-01ML,STH GLADSTONE-MOURA,57075983,2023-04-22,Mt Rainbow Main - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57076065,2023-04-22,Earlsfield - Belldeen - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57076033,2023-04-24,Earlsfield - Belldeen - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57076185,2023-04-24,Annandale Main - C57,C57,Main Line
MA-01ML,STH GLADSTONE-MOURA,57075978,2023-04-24,Dumgree Main - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57076183,2023-04-24,Dumgree - Annandale - C57,C57,Main Line
MA-01ML,STH GLADSTONE-MOURA,57076184,2023-04-25,Mt Rainbow - Dumgree - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57076189,2023-04-25,Clarke - Fry - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57070062,2023-04-26,Stirrat - Clarke - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57074336,2023-04-26,Stirrat - Clarke - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57076869,2023-04-26,Fry - Mt Rainbow - C57,C57,Main Line
MA-01ML,STH GLADSTONE-MOURA,57070065,2023-04-26,Fry - Mount Rainbow - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066080,2023-05-09,Earlsfield - Belldeen - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80110783,2023-05-23,Stirrat - Clarke - C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,80110664,2023-05-23,3141 Mt Rainbow - Dumgree (Unallocated),C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57070017,2023-06-03,Moura Main - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80112263,2023-06-04,STIRRAT-CLARKE (UNALLOCATED) C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57070018,2023-06-05,Parana - Callemondah - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57066517,2023-06-08,Graham - Stirrat - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57078224,2023-06-23,Earlsfield - Belldeen - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57078159,2023-06-23,Annandale Earlsfield - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57078221,2023-06-23,Earlsfield - Belldeen - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57078225,2023-06-23,Earlsfield - Belldeen - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57078222,2023-06-23,Earlsfield - Belldeen - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57078223,2023-06-23,Earlsfield - Belldeen C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57078245,2023-06-24,Fry - Mt Rainbow C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57078244,2023-06-24,Fry - Mt Rainbow C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57078108,2023-06-24,Mount Rainbow - Dumgree - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57078243,2023-06-24,Fry - Mt Rainbow C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,80109616,2023-06-26,ST-CE 110m Undercut 45.260 - 45.370km,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57078266,2023-06-27,Stirrat - Clarke - C57,C57,Main Line
MA-01ML,STH GLADSTONE-MOURA,57078264,2023-06-27,Clarke - Fry - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57078268,2023-06-28,Graham - Stirrat - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57078270,2023-06-28,Stirrat - Clarke - C57,C57,Main Line
MA-01ML,STH GLADSTONE-MOURA,57077606,2023-06-28,Stirrat - Clarke - C19 - SA2,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57078269,2023-06-28,Stirrat - Clarke - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,80110663,2023-07-13,3140 Mt Rainbow - Dumgree (Unallocated),C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,80111926,2023-07-15,3161 Byellee Stowe C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,600002874,2023-08-04,COAL CONTAMINATION REQUIRES BALLAST UNDE,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,80109475,2023-08-19,3121 Dumgree - Annandale (Unallocated) C,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57078811,2023-09-10,Clarke - Fry - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57080542,2023-09-12,Mt Rainbow - Dumgree - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57077602,2023-09-13,Belldeen - Moura - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57079861,2023-09-13,Belldeen - Moura - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57081726,2023-09-14,Moura - Baralaba - C57,C57,Main Line
MA-01ML,STH GLADSTONE-MOURA,57078486,2023-09-17,Clarke - Fry - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57081787,2023-09-17,Stirrat - Clarke - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57077600,2023-09-18,Earlsfield - Belldeen - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57081529,2023-09-18,Byelle - Stowe - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57078107,2023-09-18,Earlsfield - Belldeen - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57080541,2023-09-18,Earlsfield - Belldeen - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57081517,2023-09-18,Earlsfield - Belldeen - C57,C57,Main Line
MA-01ML,STH GLADSTONE-MOURA,57060762,2023-09-18,Byelle - Stowe - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57077340,2023-09-19,Belldeen - Moura - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57081530,2023-09-19,Graham - Stirrat - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57077604,2023-09-19,Byelle - Stowe - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57081602,2023-09-19,Mt Rainbow - Dumgree - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57077603,2023-09-19,Byelle - Stowe - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57080934,2023-09-19,Belldeen - Moura - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57081817,2023-09-20,Earlsfield - Belldeen - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57082307,2023-09-20,Mt Rainbow - Dumgree - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,80114608,2023-09-20,Mt Rainbow - Dumgree - C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57081603,2023-09-20,Callemondah - Parana MSL - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57082097,2023-09-20,Callemondah - Parana MSL - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57081631,2023-09-20,Annandale Main - C57,C57,Main Line
MA-01ML,STH GLADSTONE-MOURA,57080933,2023-09-20,Annandale - Earlsfield - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80114975,2023-09-21,Fry main - C14,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57070957,2023-09-22,Dumgree - Annandale - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,80115056,2023-09-27,LX5965 - Old Coach Road 24.710km,C48,Main Line
MA-01ML,STH GLADSTONE-MOURA,80115228,2023-10-04,CH MSL 185M UNDERCUT 10.315KM,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,80115447,2023-10-24,BELOW SLEEPER CONDITION CONTAMINATED,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,80115449,2023-10-24,FOULED BALLAST THROUGH GREASER AREA from,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,80115448,2023-10-24,BALLAST UNDERCUT REQUIRED TO REMOVE FOUL,C14,Main Line
MA-01ML,STH GLADSTONE-MOURA,57082331,2023-10-31,Belldeen - Moura - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57077341,2023-10-31,Belldeen - Moura - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57081789,2023-11-01,Graham - Stirrat - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57083311,2023-11-14,Graham - Stirrat - C19,C19,Main Line
MA-01ML,STH GLADSTONE-MOURA,57083593,2023-11-17,Stirrat - Clarke - C02,C02,Main Line
MA-01ML,STH GLADSTONE-MOURA,57083592,2023-11-17,Graham - Stirrat - C57,C57,Main Line
